User_ID,Date,Level,Transaction_name,Amount_in_usd
1273195,2018-11-11 21:29:43,9,pack13,18.047
1273195,2018-11-11 21:30:06,9,pack11addon4,9.7144
1273195,2018-11-13 01:00:34,15,pack15,24.3347
1273195,2018-11-13 01:00:59,15,pack15addon4,19.4664
1108567,2018-11-08 09:11:21,9,usd_50_4,1.8630000000000002
1086061,2018-11-11 09:30:50,37,univ16,19.99
1270060,2018-11-08 18:01:40,3,pack3,4.99
1283864,2018-11-11 19:04:10,3,pack3,4.99
1269279,2018-11-07 00:55:25,8,usd_50_4,1.99
1269279,2018-11-07 05:51:16,10,usd_50_25,12.99
1270119,2018-11-09 18:26:52,11,usd4,3.7003
1270119,2018-11-09 20:17:18,11,usd4,3.7003
1174331,2018-11-12 21:06:32,34,usd4,4.8597
818225,2018-11-12 17:08:51,15,univ9,76.7974
1106771,2018-11-10 18:50:18,37,univ16,19.99
1283387,2018-11-11 18:05:46,7,usd_50_4,1.99
1283387,2018-11-12 03:18:52,12,usd_50_4,1.99
1283387,2018-11-12 17:14:55,15,usd_50_4,1.99
1283387,2018-11-12 21:09:49,16,usd_50_4,1.99
1269823,2018-11-08 03:38:44,3,pack3,4.99
1263530,2018-11-09 00:07:50,19,usd10,9.99
1284693,2018-11-13 21:26:21,7,usd4,3.99
1269771,2018-11-08 02:28:50,6,usd_50_25,12.99
1269771,2018-11-09 03:28:15,14,usd_50_4,1.99
1269771,2018-11-09 03:28:30,14,usd_50_4,1.99
1269771,2018-11-09 03:28:59,14,usd_50_4,1.99
1269771,2018-11-09 03:30:38,14,usd_50_4,1.99
1269771,2018-11-09 03:30:59,14,usd_50_4,1.99
1201457,2018-11-09 19:02:40,30,usd4,3.99
1201457,2018-11-10 18:39:53,31,univ16,19.99
1248330,2018-11-08 03:12:43,16,playeraddons1,2.7773
1269640,2018-11-07 21:26:29,3,pack3,4.99
1269640,2018-11-07 21:38:26,5,pack10,12.99
1269640,2018-11-07 21:38:42,5,pack8addon1,4.99
1269640,2018-11-07 22:34:12,9,pack13,18.99
1269640,2018-11-07 22:34:27,9,pack11addon4,9.99
1269640,2018-11-09 16:13:38,16,univ16,19.99
1249085,2018-11-08 03:11:55,10,pack11,4.99
1249085,2018-11-08 03:12:12,10,pack11addon4,9.99
1249085,2018-11-08 03:38:21,11,pack8,9.99
1249085,2018-11-11 04:42:05,13,usd4,3.99
1249085,2018-11-11 04:42:17,13,usd4,3.99
1249085,2018-11-11 04:46:25,13,usd4,3.99
769321,2018-11-09 03:53:03,32,usd25,24.99
1273293,2018-11-09 20:00:42,7,usd4,3.99
1268758,2018-11-10 00:06:14,18,univ16,19.99
1283481,2018-11-11 01:57:04,7,usd_50_10,4.99
1269982,2018-11-09 13:48:20,12,usd4,3.99
1104856,2018-11-11 00:22:39,26,univ13,15.1251
1104856,2018-11-11 00:39:25,26,usd4,4.8543
840077,2018-11-11 00:46:46,26,univ9,69.99
943964,2018-11-13 18:05:57,5,pack10,12.99
943964,2018-11-13 18:09:21,5,pack8addon4,9.99
14314,2018-11-11 13:32:06,56,usd4,4.8543
1283193,2018-11-10 11:26:06,3,usd_50_4,2.2654
1218369,2018-11-10 10:25:30,25,univ16,23.99
1284136,2018-11-12 19:08:21,7,usd_50_10,5.5019
1270085,2018-11-08 18:44:24,3,pack3,4.7388
996195,2018-11-08 20:10:16,43,pack18,59.1885
996195,2018-11-08 20:11:24,43,usd25,30.127
1248207,2018-11-13 22:57:29,28,usd10,11.805
1248207,2018-11-13 23:09:19,29,usd4,4.7149
1269547,2018-11-10 15:48:01,10,pack11,4.7704
1269547,2018-11-13 16:19:00,15,usd4,3.8163
1006228,2018-11-10 13:45:05,45,usd4,3.99
1006228,2018-11-12 17:24:29,46,usd4,3.99
1006228,2018-11-12 17:25:26,46,usd25,24.99
1283611,2018-11-11 08:45:41,8,usd_50_4,1.99
62213,2018-11-09 02:05:54,8,usd_50_4,1.99
62213,2018-11-11 00:20:19,10,pack11,4.99
1269114,2018-11-07 13:55:17,20,usd10,12.7857
1269114,2018-11-07 13:55:32,20,usd4,5.0281
1269114,2018-11-07 13:56:04,20,usd10,12.7857
1268320,2018-11-07 14:55:35,10,pack11,4.99
1283645,2018-11-11 12:10:40,8,usd_50_25,12.5743
1283970,2018-11-12 20:29:46,10,pack11,5.9421
1269819,2018-11-08 02:58:14,3,pack3,4.99
1269819,2018-11-08 02:58:45,3,pack3addon4,6.99
1270265,2018-11-09 03:51:24,5,usd_33_25,16.99
336275,2018-11-07 01:13:41,16,usd4,3.99
1218345,2018-11-11 07:44:09,28,univ16,23.7742
1218345,2018-11-11 14:29:52,32,usd25,30.2611
1269516,2018-11-07 13:06:50,5,usd_50_10,5.8936
1269516,2018-11-08 13:56:55,11,usd_50_25,15.0581
1269516,2018-11-08 18:01:11,12,usd_50_25,15.0581
1269516,2018-11-08 18:02:34,12,usd_50_4,2.4648
1269516,2018-11-08 18:02:59,12,usd_50_4,2.4648
1269516,2018-11-08 18:03:25,12,usd_50_4,2.4648
1269516,2018-11-08 18:03:51,12,usd_50_4,2.4648
1269516,2018-11-10 13:02:27,15,usd25,30.2611
1269516,2018-11-10 13:20:25,16,pack15,30.2611
1269516,2018-11-10 13:22:01,16,univ16,23.7742
1269516,2018-11-13 18:44:35,28,usd4,4.8597
1269516,2018-11-13 18:46:00,28,usd4,4.8597
1269516,2018-11-13 19:14:07,29,usd4,4.8597
1273375,2018-11-10 12:35:56,10,pack11,5.9354
1273375,2018-11-10 21:01:25,16,usd4,4.8543
734395,2018-11-07 02:19:59,23,univ2,19.99
1269803,2018-11-09 05:30:36,10,pack11,4.6286
1269803,2018-11-10 07:29:34,13,usd10,8.908
1270162,2018-11-09 21:23:31,10,pack11,5.5916
1269720,2018-11-07 21:50:28,6,usd10,11.7979
1269720,2018-11-08 11:31:29,11,pack13,22.5926
1269720,2018-11-11 15:48:48,18,usd4,4.8543
1219100,2018-11-09 14:08:39,13,usd10,9.99
1219100,2018-11-09 14:09:26,13,usd4,3.99
1273221,2018-11-09 16:25:46,10,pack11,4.6903
1249685,2018-11-09 16:40:57,18,univ16,19.99
997115,2018-11-09 18:40:52,16,usd4,3.99
1064121,2018-11-10 22:20:16,29,univ9,75.6518
1064121,2018-11-10 22:49:01,29,univ9,75.6518
1064121,2018-11-10 22:53:27,29,univ9,75.6518
1064121,2018-11-10 23:04:45,29,univ9,75.6518
1064121,2018-11-13 16:41:45,32,univ9,76.7974
1269061,2018-11-07 03:45:44,7,usd_50_4,1.8901
1088785,2018-11-07 01:09:39,29,usd4,3.99
1283928,2018-11-11 22:03:28,3,usd_50_4,1.99
1283856,2018-11-12 22:43:54,10,pack11,4.99
1283856,2018-11-12 22:44:28,10,pack11addon4,9.99
103389,2018-11-09 03:32:52,20,usd4,3.99
103389,2018-11-09 18:05:52,21,univ9,69.99
103389,2018-11-09 18:11:44,21,univ9,69.99
103389,2018-11-09 18:14:53,21,usd4,3.99
103389,2018-11-09 19:50:48,21,univ9,69.99
1249431,2018-11-09 21:48:11,10,pack11,5.8904
1283366,2018-11-10 18:59:50,3,pack3,4.99
1283366,2018-11-10 19:09:51,4,usd_50_25,12.99
1283366,2018-11-10 20:04:49,7,pack10,12.99
1283366,2018-11-10 20:43:12,9,usd_50_25,12.99
1283366,2018-11-12 16:41:41,12,usd_50_10,4.99
1283366,2018-11-13 15:03:05,13,usd25,24.99
1263396,2018-11-10 02:34:14,48,usd4,3.99
1263396,2018-11-13 03:50:15,50,usd4,3.99
1273461,2018-11-11 21:50:06,5,pack10,12.99
1273461,2018-11-13 00:06:00,8,usd10,9.99
1268204,2018-11-07 01:43:53,19,usd25,24.99
1268204,2018-11-08 18:32:03,19,usd25,24.99
1268204,2018-11-11 17:51:43,23,ship2,13.99
1273187,2018-11-10 16:50:46,10,pack11,4.99
1269794,2018-11-08 01:22:00,3,usd_50_10,5.8936
1269794,2018-11-08 01:22:29,3,pack3,5.8936
31876,2018-11-07 12:09:33,26,usd25,24.99
1284268,2018-11-12 17:02:08,3,usd_50_25,12.99
1284268,2018-11-13 03:57:04,10,usd25,24.99
1270258,2018-11-09 19:29:54,10,usd10,9.99
1269479,2018-11-07 14:28:06,8,usd_33_25,18.8792
1269479,2018-11-07 14:41:45,8,usd_50_4,2.2691
1269479,2018-11-07 14:50:24,9,pack13,21.0576
1269479,2018-11-07 14:50:48,9,pack11addon4,11.0734
1213886,2018-11-09 09:45:10,31,univ16,18.4395
1201677,2018-11-09 12:25:47,15,univ16,19.99
1283919,2018-11-11 23:44:55,7,usd_50_4,2.0427
1193351,2018-11-09 23:43:05,25,usd4,3.99
1273288,2018-11-09 18:59:27,3,usd4,3.99
1273288,2018-11-10 00:46:36,6,usd4,3.99
1273288,2018-11-11 01:44:39,8,usd4,3.99
1273288,2018-11-11 02:05:29,9,usd4,3.99
1273288,2018-11-11 16:17:39,10,usd10,9.99
1273288,2018-11-13 22:11:53,12,usd4,3.99
1273313,2018-11-09 19:59:16,3,pack3,4.99
863206,2018-11-11 18:27:31,9,usd4,3.99
1249374,2018-11-08 11:57:44,23,ship2,13.6289
1249374,2018-11-09 15:41:10,25,univ16,18.4395
1269337,2018-11-07 01:36:34,8,usd_50_4,1.99
1269358,2018-11-07 02:09:00,6,usd_50_4,1.99
1269358,2018-11-09 03:36:49,6,usd_50_4,1.99
1269358,2018-11-09 13:08:12,10,pack11,4.99
102392,2018-11-10 22:15:43,21,usd4,2.897
1269621,2018-11-07 17:13:20,3,usd_50_4,2.3141
1269621,2018-11-07 20:32:50,7,usd_50_10,5.8027
1269621,2018-11-07 21:40:05,8,usd_50_10,5.8027
1283144,2018-11-11 07:54:26,9,usd_50_4,1.7768
1284037,2018-11-12 20:51:57,8,pack4,5.99
1238312,2018-11-07 00:11:29,21,usd4,3.3261
1063909,2018-11-07 22:22:13,39,usd4,3.99
1283208,2018-11-10 19:18:13,10,pack11,5.8086
1087405,2018-11-07 22:03:50,46,usd25,24.99
1087405,2018-11-09 17:44:46,47,usd50,49.99
1284584,2018-11-13 11:40:55,8,usd4,3.99
1284584,2018-11-13 23:05:39,10,pack11,4.99
1284254,2018-11-12 17:10:17,6,usd_50_10,5.8467
3795,2018-11-10 00:06:56,52,usd_33_50,33.99
3795,2018-11-10 00:08:23,52,usd50,49.99
1273390,2018-11-10 01:27:35,3,pack3,4.99
1269457,2018-11-07 06:04:31,4,usd_50_4,1.7993
83549,2018-11-10 04:18:11,49,usd4,3.99
83549,2018-11-10 17:49:45,50,usd25,24.99
1249381,2018-11-11 15:03:01,16,univ16,19.99
1201638,2018-11-08 15:34:08,23,usd4,4.8328
1283802,2018-11-12 14:55:38,6,usd_50_4,1.9017
1283197,2018-11-11 12:37:55,10,pack11,4.99
1283197,2018-11-11 12:42:20,10,usd_50_4,1.99
1283197,2018-11-11 16:18:53,11,usd_50_4,1.99
1214125,2018-11-09 20:15:16,25,univ16,19.99
930130,2018-11-07 05:22:16,11,usd25,24.99
930130,2018-11-07 05:22:33,11,usd4,3.99
1284023,2018-11-12 03:02:19,4,usd_50_4,2.4786
1269691,2018-11-10 12:47:46,23,usd4,4.6446
1093468,2018-11-10 09:03:03,43,univ16,23.7742
1268235,2018-11-09 13:32:22,18,usd4,3.99
1120265,2018-11-09 10:09:12,37,univ16,19.99
1283425,2018-11-11 06:03:28,10,usd_50_4,1.99
1283425,2018-11-11 06:06:59,10,usd_50_4,1.99
1283982,2018-11-12 21:15:47,8,usd_50_10,4.7807
1202007,2018-11-07 09:53:26,49,usd10,9.99
1202007,2018-11-08 22:24:12,50,usd10,9.99
1249576,2018-11-09 18:43:03,32,univ16,19.99
1249576,2018-11-09 19:43:04,32,usd75,74.99
1202007,2018-11-11 08:51:14,51,usd10,9.99
1202007,2018-11-11 12:36:45,52,pack17,49.99
1202007,2018-11-12 12:22:42,52,usd25,24.99
1202007,2018-11-13 05:41:05,52,usd50,49.99
1270148,2018-11-08 23:14:42,3,usd_50_10,4.8655
1270148,2018-11-08 23:15:48,3,pack3,4.8655
1270148,2018-11-08 23:16:13,3,pack3addon4,6.9537
1283191,2018-11-10 11:35:49,5,usd_50_4,1.7768
1283183,2018-11-10 10:57:17,3,usd_50_4,1.8754
1284269,2018-11-12 21:35:31,8,usd_50_10,4.99
1283502,2018-11-11 03:23:49,9,usd_50_75,37.99
1269644,2018-11-10 17:23:48,6,usd4,3.99
1269644,2018-11-10 17:25:10,6,usd4,3.99
1269644,2018-11-13 21:09:38,8,usd4,3.99
1201461,2018-11-11 12:08:03,28,univ16,23.2694
1219111,2018-11-09 14:50:07,27,univ16,18.4395
1003300,2018-11-09 16:35:54,29,univ9,80.4597
1003300,2018-11-13 16:02:12,34,univ9,81.1654
1233126,2018-11-11 10:39:15,10,usd4,3.99
1269355,2018-11-08 01:00:39,8,usd_50_4,2.306
1269355,2018-11-09 01:53:17,10,pack11,5.6162
640,2018-11-07 11:01:55,55,usd10,12.0675
1268845,2018-11-07 23:30:56,15,pack15,27.8973
1268845,2018-11-07 23:31:17,15,pack15addon4,23.2458
1268845,2018-11-08 00:05:49,15,usd_50_75,43.0146
1268845,2018-11-08 00:10:05,15,univ2,23.2458
1268845,2018-11-09 10:37:10,16,univ16,23.2895
640,2018-11-09 20:57:13,56,usd10,12.0246
640,2018-11-13 20:01:15,56,usd25,29.2619
1268794,2018-11-09 07:08:33,9,pack13,18.99
1268794,2018-11-09 07:08:53,9,pack11addon4,9.99
1283322,2018-11-11 02:15:27,6,usd_50_10,4.99
1283322,2018-11-11 15:53:42,7,usd_50_10,4.99
1283322,2018-11-11 21:02:04,9,pack13,18.99
1283322,2018-11-11 21:02:26,9,pack11addon3,7.99
1283322,2018-11-12 06:42:08,11,pack8,9.99
1283322,2018-11-12 16:00:58,12,usd_50_4,1.99
1269840,2018-11-08 04:46:24,3,pack3,4.99
1269840,2018-11-08 05:03:53,5,pack10,12.99
1269840,2018-11-08 05:04:11,5,pack8addon4,9.99
1283489,2018-11-11 00:33:08,3,pack3,4.99
1273254,2018-11-11 19:37:27,10,pack11,5.5276
1273254,2018-11-11 19:37:50,10,pack11addon4,11.0551
1263592,2018-11-07 10:27:35,11,pack8,11.7979
1269467,2018-11-07 16:11:46,9,pack4,5.99
1249276,2018-11-09 17:18:56,24,univ16,22.0373
1263540,2018-11-11 14:30:37,23,univ16,23.7742
1268383,2018-11-08 08:55:12,9,usd4,4.6484
1269490,2018-11-07 08:48:18,4,corvette1,2.2134
1269490,2018-11-07 12:09:47,10,pack11,5.5368
1248908,2018-11-07 02:46:10,19,usd50,49.99
1268406,2018-11-08 20:45:59,13,pack1,7.99
1269270,2018-11-07 15:36:29,8,usd_50_10,4.86
750920,2018-11-15 00:56:27,36,usd_70_75,22.99
750920,2018-11-15 01:20:05,36,usd_70_25,7.99
750920,2018-11-15 02:08:03,37,carriera4,19.99
750920,2018-11-15 02:10:40,37,usd_70_75,22.99
1288360,2018-11-15 06:49:52,10,usd4,3.693
1288773,2018-11-19 05:01:09,10,pack11,4.9556
1269151,2018-11-14 08:53:38,25,univ16,19.2394
1298126,2018-11-17 08:46:04,10,pack11,5.2198
1003690,2018-11-16 16:51:05,55,usd_70_10,2.99
1298407,2018-11-17 19:33:41,8,usd4,3.99
1303208,2018-11-19 14:19:06,8,usd_50_4,1.99
1299248,2018-11-18 17:37:22,7,usd_50_4,2.49
1299248,2018-11-18 18:27:51,9,usd_50_4,2.49
1299248,2018-11-18 18:28:01,9,usd_50_4,2.49
1270107,2018-11-15 01:13:02,15,usd_70_25,7.99
1228933,2018-11-16 09:51:51,9,usd25,24.99
1433,2018-11-14 20:38:27,54,usd_70_25,7.99
1433,2018-11-14 21:52:24,54,usd_70_25,7.99
1433,2018-11-15 02:11:27,54,usd_70_10,2.99
1433,2018-11-15 11:21:53,54,usd_70_10,2.99
1433,2018-11-15 13:16:57,54,usd_70_25,7.99
1433,2018-11-15 15:51:12,54,usd_70_10,2.99
1433,2018-11-16 21:29:49,54,univ1,4.99
1433,2018-11-17 02:53:33,54,univ1,4.99
1433,2018-11-17 06:00:26,54,univ1,4.99
1433,2018-11-17 21:47:08,54,univ1,4.99
1333302,2018-11-20 16:10:28,3,pack3,4.99
1288924,2018-11-19 11:55:14,7,usd4,3.99
1068023,2018-11-14 14:57:18,41,univ9,69.99
1068023,2018-11-16 00:33:55,41,usd_70_75,22.99
1068023,2018-11-16 00:57:34,42,usd_70_75,22.99
648548,2018-11-16 20:37:42,55,usd_70_75,22.99
1283869,2018-11-15 15:50:05,10,pack11,4.9845
1288372,2018-11-15 00:36:58,3,pack3,4.99
1303200,2018-11-19 12:50:00,5,usd_50_4,2.4641
1303200,2018-11-19 22:46:22,8,usd_50_4,2.4641
1303200,2018-11-20 09:22:40,10,pack11,6.1781
1303200,2018-11-20 09:24:37,10,usd4,4.94
853624,2018-11-15 15:38:15,50,usd_70_75,22.99
853624,2018-11-15 15:38:43,50,usd_70_10,2.99
1298660,2018-11-17 17:19:36,4,usd4,3.99
1298660,2018-11-17 20:10:34,5,usd4,3.99
1298660,2018-11-18 01:48:35,8,usd10,9.99
1298660,2018-11-18 13:23:45,9,pack13,18.99
1298660,2018-11-19 14:16:21,17,usd10,9.99
883266,2018-11-14 12:20:10,15,univ9,69.99
1284953,2018-11-14 03:17:33,6,usd10,9.99
1303222,2018-11-19 01:37:03,3,pack3,4.99
1283637,2018-11-15 11:11:53,13,usd4,3.61
1283637,2018-11-15 11:12:08,13,usd4,3.61
1283637,2018-11-15 13:35:19,13,usd4,3.61
1283637,2018-11-18 12:53:18,15,usd4,3.6109
1283637,2018-11-18 12:53:35,15,usd4,3.6109
1283637,2018-11-18 16:10:19,16,ship1,7.4797
1333274,2018-11-20 22:07:48,10,pack11,4.99
1303284,2018-11-19 08:45:24,9,usd_50_4,1.8153
1299337,2018-11-19 03:56:12,8,usd_50_4,1.99
1084143,2018-11-14 22:18:01,11,usd_70_25,9.9516
1298338,2018-11-17 16:10:14,10,pack11,4.99
1298338,2018-11-17 16:11:05,10,pack11addon4,9.99
1107449,2018-11-14 19:56:29,48,usd_70_10,2.9071
1303324,2018-11-19 16:58:34,9,usd_50_10,5.1658
1303324,2018-11-20 09:11:53,12,usd10,10.2733
1200151,2018-11-19 13:27:18,23,ship2,13.99
1284883,2018-11-14 04:30:39,11,pack11,4.99
573334,2018-11-16 16:29:30,19,univ3,18.7531
1298313,2018-11-16 19:29:29,6,usd10,9.99
1298313,2018-11-17 00:54:26,11,usd25,24.99
1284323,2018-11-14 17:34:30,10,pack11,4.99
1084078,2018-11-14 21:45:44,17,usd_70_25,10.0405
1284323,2018-11-15 14:09:32,11,usd10,9.99
1284323,2018-11-17 13:31:16,17,ship1,7.99
1285112,2018-11-14 12:02:28,5,usd10,12.2432
1285112,2018-11-14 12:03:01,5,pack10,15.9198
1285112,2018-11-14 12:03:48,5,pack8addon4,12.2432
1318200,2018-11-20 06:07:34,6,usd4,3.99
1318200,2018-11-20 14:23:13,8,usd10,9.99
1318200,2018-11-20 14:34:30,9,pack13,18.99
1199878,2018-11-14 12:17:27,50,usd_70_10,2.99
1285015,2018-11-15 19:30:54,11,usd_70_10,3.7239999999999998
1199878,2018-11-17 12:13:20,50,univ3,19.99
1173532,2018-11-15 09:41:21,38,usd_70_10,2.9071
1173532,2018-11-16 11:04:03,38,univ1,4.7701
993286,2018-11-15 03:44:11,51,usd_70_10,2.99
1085854,2018-11-14 22:00:02,53,usd_70_10,3.8978
1085854,2018-11-15 12:44:39,54,usd_70_10,3.8978
1288421,2018-11-15 12:53:28,8,usd4,3.99
1288421,2018-11-15 12:55:10,8,usd4,3.99
1288421,2018-11-15 14:17:28,10,usd4,3.99
1288421,2018-11-15 14:18:02,10,usd4,3.99
1288421,2018-11-16 03:54:41,11,usd4,3.99
1288421,2018-11-17 03:58:12,13,usd10,9.99
1288421,2018-11-18 18:47:58,15,usd4,3.99
1288421,2018-11-18 21:57:56,15,usd4,3.99
1284748,2018-11-15 16:27:22,9,pack13,23.6521
1284748,2018-11-15 16:54:48,9,usd4,4.9695
1284261,2018-11-15 15:00:59,5,usd4,3.99
1298870,2018-11-18 13:15:08,13,usd_50_10,4.99
1298163,2018-11-16 23:04:37,8,usd4,4.9429
1298163,2018-11-17 15:49:09,10,usd4,4.9429
49238,2018-11-16 00:17:20,54,usd_70_25,7.99
49238,2018-11-16 00:17:36,54,usd_70_10,2.99
49238,2018-11-16 00:19:07,54,usd_70_10,2.99
49238,2018-11-16 00:19:46,54,usd_70_10,2.99
49238,2018-11-16 01:52:04,54,usd_70_10,2.99
1303309,2018-11-19 06:19:29,3,usd_50_25,15.4236
1303309,2018-11-19 06:29:06,3,pack3,6.0526
1273473,2018-11-14 10:20:09,22,usd_70_10,2.7906
1273473,2018-11-15 15:40:30,24,usd_70_10,2.8089999999999997
1323108,2018-11-19 19:38:59,3,pack3,6.002999999999999
1263608,2018-11-14 17:05:50,38,usd_70_75,22.99
1288301,2018-11-15 01:27:54,10,pack11,4.926
953291,2018-11-16 18:49:27,18,univ1,4.99
1263608,2018-11-16 08:41:24,38,univ1,4.99
1008166,2018-11-18 21:40:00,55,usd10,9.99
1318154,2018-11-20 12:12:21,7,pack4,7.5872
1258200,2018-11-15 12:45:36,20,usd_70_10,3.8978
38222,2018-11-17 00:38:37,25,univ1,4.99
38222,2018-11-17 00:38:55,25,univ3,19.99
38222,2018-11-17 00:46:12,25,usd50,49.99
1318139,2018-11-19 22:07:34,9,usd_50_4,2.504
1318139,2018-11-20 03:17:46,10,pack11,6.002999999999999
693400,2018-11-16 07:46:36,26,univ3,19.99
1288430,2018-11-16 20:01:00,8,usd4,3.99
1285080,2018-11-14 21:12:42,3,pack3,6.1315
1285080,2018-11-16 14:15:40,5,pack10,15.5198
1285080,2018-11-16 14:28:03,5,usd25,31.0507
112689,2018-11-16 03:54:20,54,usd_70_25,10.0405
893274,2018-11-14 08:25:21,23,playeraddons4,9.99
51591,2018-11-14 13:28:27,54,usd_70_75,27.9101
51591,2018-11-14 13:31:57,54,usd_70_75,27.9101
51591,2018-11-14 13:35:16,54,usd_70_75,27.9101
1269682,2018-11-15 01:30:27,22,usd_70_10,3.7239999999999998
1283215,2018-11-19 12:32:47,10,pack11,4.8
1199480,2018-11-14 19:48:54,18,usd_70_25,9.9516
1199480,2018-11-16 15:25:39,19,univ1,6.1817
101932,2018-11-14 09:12:11,29,usd_70_75,22.99
101932,2018-11-14 09:12:28,29,usd_70_10,2.99
101932,2018-11-14 09:12:49,29,usd_70_25,7.99
101932,2018-11-14 09:13:56,29,usd_70_10,2.99
101932,2018-11-14 09:14:41,29,usd_70_10,2.99
1284870,2018-11-14 09:15:30,9,usd25,25.561999999999998
1333251,2018-11-20 21:36:29,8,usd10,12.3685
1285144,2018-11-16 06:48:59,15,usd4,3.8232
1298373,2018-11-16 22:36:40,5,pack10,12.99
1298373,2018-11-17 00:20:20,9,pack13,18.99
1298373,2018-11-17 00:20:54,9,pack11addon2,6.99
1038196,2018-11-14 14:38:48,41,usd_70_75,22.99
1270076,2018-11-14 18:10:22,13,usd_70_75,22.99
1299149,2018-11-18 14:25:13,7,usd_50_25,9.6065
1299149,2018-11-19 21:27:09,15,usd_50_25,9.5057
1273334,2018-11-14 14:52:28,16,usd_70_75,22.99
1273419,2018-11-14 19:18:40,17,ship1,7.99
1284417,2018-11-14 23:18:55,9,usd4,3.99
1284417,2018-11-17 02:04:14,17,playeraddons4,9.99
1284417,2018-11-20 22:00:45,23,usd10,9.99
822032,2018-11-14 16:29:12,40,usd_70_50,14.99
822032,2018-11-18 21:29:08,41,usd10,9.99
1288910,2018-11-17 07:10:03,10,pack11,4.9763
1298806,2018-11-17 21:41:35,3,pack3,6.1817
97214,2018-11-17 09:27:48,22,univ1,4.9763
49937,2018-11-14 21:35:07,9,usd_70_25,7.99
1308237,2018-11-19 15:26:49,9,usd_50_25,12.6523
899022,2018-11-14 17:29:02,47,usd_70_75,27.9101
1288607,2018-11-16 14:01:33,10,pack11,6.0903
1318196,2018-11-19 18:34:18,3,pack3,4.99
1318196,2018-11-19 18:52:48,5,pack10,12.99
1318196,2018-11-19 19:01:02,5,usd_50_10,4.99
1273147,2018-11-14 04:22:55,18,usd4,3.99
1273147,2018-11-14 08:53:57,18,usd_70_10,2.99
1096843,2018-11-15 10:48:54,51,usd_70_75,22.99
1096843,2018-11-16 11:15:57,51,univ1,4.99
1285017,2018-11-14 17:30:03,9,usd10,9.99
1298552,2018-11-17 14:50:14,6,pack10,12.99
1298552,2018-11-19 10:58:53,12,usd4,3.99
1048762,2018-11-14 20:44:05,26,usd_70_10,2.99
1048762,2018-11-14 20:44:17,26,usd_70_10,2.99
1299291,2018-11-20 03:25:21,11,usd10,9.99
1299024,2018-11-18 20:29:11,11,usd_50_25,15.4236
1269774,2018-11-18 21:25:52,30,ship2,12.7486
1283676,2018-11-17 20:16:46,11,usd10,10.3004
1268420,2018-11-14 17:57:48,14,usd_70_10,2.99
19588,2018-11-14 21:29:02,53,usd_70_10,2.99
1288469,2018-11-15 06:41:44,3,pack3,4.99
1303227,2018-11-19 01:48:40,5,pack10,12.99
1303227,2018-11-19 01:49:31,5,usd_50_10,4.99
1303227,2018-11-20 00:49:42,8,usd4,3.99
1303227,2018-11-20 00:50:13,8,usd4,3.99
1303227,2018-11-20 00:50:41,8,usd4,3.99
1303227,2018-11-20 14:57:45,10,usd4,3.99
1298410,2018-11-17 01:48:25,6,usd4,4.633
1298410,2018-11-17 08:17:53,9,usd10,11.7082
1214021,2018-11-15 18:45:03,17,usd_70_25,7.99
899072,2018-11-17 18:15:58,55,univ1,6.0903
1298970,2018-11-18 20:57:59,10,usd_50_10,4.99
1118390,2018-11-14 22:38:43,20,usd_70_10,2.99
1333348,2018-11-20 18:11:30,3,pack3,4.99
1333348,2018-11-20 18:52:49,5,pack10,12.99
1333348,2018-11-20 22:31:08,9,pack13,18.99
1173576,2018-11-14 13:30:08,33,usd_70_10,3.7239999999999998
22263,2018-11-19 12:55:30,18,usd25,23.6716
1308132,2018-11-19 14:22:08,9,usd_50_4,1.99
1308132,2018-11-19 19:26:37,14,usd_50_4,1.99
963759,2018-11-14 12:45:49,28,usd_70_75,22.99
1269709,2018-11-14 17:30:14,19,usd_70_75,22.99
49853,2018-11-16 13:19:17,55,usd_70_75,22.7741
1288838,2018-11-16 18:23:09,8,pack4,7.4205
1168335,2018-11-17 01:51:31,55,usd_70_75,22.99
1269709,2018-11-17 19:48:52,21,univ3,19.99
1285010,2018-11-20 23:24:52,12,usd4,3.99
1285010,2018-11-20 23:25:27,12,usd4,3.99
1005645,2018-11-15 15:56:55,49,usd_70_75,22.99
1284482,2018-11-15 19:51:35,13,usd4,4.2219999999999995
1005645,2018-11-16 12:24:55,49,univ3,19.99
1005645,2018-11-16 12:25:03,49,univ1,4.99
1284482,2018-11-16 22:36:46,13,usd4,4.2175
1284482,2018-11-17 10:48:12,14,usd4,4.2175
1284482,2018-11-17 10:57:00,14,usd4,4.2175
1284482,2018-11-19 11:11:55,15,usd4,4.1369
1284482,2018-11-19 23:37:38,16,usd4,4.1369
1273421,2018-11-14 14:59:04,19,ship1,7.99
1173492,2018-11-15 00:55:57,54,usd_70_75,22.99
1174914,2018-11-14 09:32:42,31,usd_70_75,26.9497
1174914,2018-11-14 09:34:29,31,usd_70_50,18.3709
1105768,2018-11-14 09:06:02,36,usd_70_75,22.99
413859,2018-11-17 13:44:42,5,usd25,24.99
413859,2018-11-17 13:44:53,5,usd10,9.99
1263401,2018-11-14 00:41:29,9,pack13,19.2508
1263401,2018-11-14 00:41:48,9,pack11addon4,9.9142
1263401,2018-11-16 14:23:40,15,univ3,21.1117
1263401,2018-11-16 14:40:08,16,ship1,8.4411
